 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,0.383,0,0,0,0,2.340,0.896,0.544,142.916,0.880,100,1.646,0.607,0.893
2,0.418,0,0,0,0,2.495,0.987,0.540,4.852,0.844,100,1.828,0.547,0.919
3,0.227,0,0,0,0,1.741,0.579,0.498,106.620,0.939,100,1.163,0.860,0.881
4,0.309,0,0,0,0,2.005,0.679,0.580,114.062,0.966,100,1.172,0.854,0.910
5,0.375,0,0,0,0,2.363,0.898,0.531,105.672,0.843,100,1.692,0.591,0.896
6,0.375,0,0,0,0,2.308,0.829,0.575,88.332,0.884,100,1.441,0.694,0.920
7,0.671,0,0,0,0,3.141,1.073,0.796,152.280,0.854,100,1.347,0.742,0.895
8,0.941,0,0,0,0,4.416,1.924,0.623,129.414,0.606,100,3.090,0.324,0.842
9,0.357,0,0,0,0,2.231,0.856,0.531,112.324,0.902,100,1.612,0.620,0.921
10,0.462,0,0,0,0,2.511,0.966,0.608,123.487,0.920,100,1.589,0.629,0.930
11,0.688,0,0,0,0,3.335,1.265,0.693,67.470,0.778,100,1.827,0.547,0.888
12,0.340,0,0,0,0,2.137,0.713,0.607,34.343,0.935,100,1.176,0.850,0.912
13,0.266,0,0,0,0,1.944,0.647,0.523,33.197,0.883,100,1.238,0.808,0.871
14,0.409,0,0,0,0,2.340,0.752,0.693,117.447,0.940,100,1.085,0.922,0.895
15,0.527,0,0,0,0,2.984,1.239,0.542,75.266,0.744,100,2.287,0.437,0.893
16,0.571,0,0,0,0,3.093,1.282,0.567,105.709,0.749,100,2.261,0.442,0.907
17,0.858,0,0,0,0,3.489,1.230,0.888,37.392,0.886,100,1.384,0.722,0.936
18,0.305,0,0,0,0,2.044,0.681,0.570,85.892,0.917,100,1.194,0.837,0.909
19,0.240,0,0,0,0,1.780,0.630,0.484,80.248,0.950,100,1.300,0.769,0.902
20,0.470,0,0,0,0,2.907,1.181,0.507,109.355,0.700,100,2.328,0.430,0.871
21,0.723,0,0,0,0,3.451,1.387,0.664,71.911,0.763,100,2.089,0.479,0.905
22,0.362,0,0,0,0,2.247,0.796,0.578,107.729,0.900,100,1.377,0.726,0.888
23,0.357,0,0,0,0,2.231,0.793,0.574,84.105,0.902,100,1.382,0.723,0.901
24,0.366,0,0,0,0,2.137,0.728,0.640,133.318,1.000,100,1.137,0.879,0.939
25,0.283,0,0,0,0,2.005,0.736,0.490,85.327,0.885,100,1.501,0.666,0.909
26,0.218,0,0,0,0,1.648,0.562,0.493,137.193,1.000,100,1.140,0.877,0.917
27,0.261,0,0,0,0,1.835,0.637,0.522,114.420,0.976,100,1.220,0.819,0.909
28,0.444,0,0,0,0,2.852,1.202,0.471,100.304,0.686,100,2.552,0.392,0.846
29,0.335,0,0,0,0,2.099,0.709,0.602,88.601,0.957,100,1.177,0.849,0.917
30,0.266,0,0,0,0,1.928,0.617,0.549,92.148,0.898,100,1.124,0.890,0.865
31,0.340,0,0,0,0,2.153,0.743,0.582,30.366,0.921,100,1.276,0.783,0.881
32,0.340,0,0,0,0,2.099,0.707,0.612,30.499,0.969,100,1.156,0.865,0.907
33,0.396,0,0,0,0,2.379,0.888,0.568,58.938,0.880,100,1.563,0.640,0.897
34,0.340,0,0,0,0,2.231,0.751,0.576,162.381,0.858,100,1.305,0.766,0.872
35,0.658,0,0,0,0,3.863,1.568,0.534,20.006,0.554,100,2.936,0.341,0.789
36,0.967,0,0,0,0,3.940,1.445,0.852,97.431,0.783,100,1.695,0.590,0.912
37,0.409,0,0,0,0,2.581,0.973,0.536,63.815,0.772,100,1.815,0.551,0.862
38,0.270,0,0,0,0,2.021,0.605,0.569,55.261,0.831,100,1.063,0.941,0.886
39,0.257,0,0,0,0,1.928,0.588,0.557,178.828,0.869,100,1.057,0.946,0.874
40,0.488,0,0,0,0,2.697,1.004,0.619,153.885,0.843,100,1.623,0.616,0.903
41,0.453,0,0,0,0,2.604,0.920,0.627,94.328,0.839,100,1.468,0.681,0.897
42,0.405,0,0,0,0,2.768,0.828,0.623,153.640,0.664,100,1.329,0.752,0.838
43,0.166,0,0,0,0,2.340,0.559,0.377,163.265,0.380,100,1.480,0.675,0.691
44,0.545,0,0,0,0,3.257,1.218,0.569,22.113,0.645,100,2.139,0.467,0.817
45,0.292,0,0,0,0,2.060,0.737,0.504,50.515,0.864,100,1.461,0.684,0.876
46,0.052,0,0,0,0,0.956,0.355,0.187,90.000,0.719,100,1.897,0.527,0.800
47,0.902,0,0,0,0,3.669,1.278,0.898,117.198,0.842,100,1.423,0.703,0.896
48,0.523,0,0,0,0,4.136,1.094,0.608,119.665,0.384,100,1.798,0.556,0.628
49,0.340,0,0,0,0,2.083,0.718,0.602,119.310,0.984,100,1.193,0.838,0.957
50,0.261,0,0,0,0,1.835,0.591,0.563,79.048,0.976,100,1.049,0.953,0.889
51,2.531,0,0,0,0,6.226,1.857,1.736,4.424,0.821,100,1.070,0.935,0.939
52,0.322,0,0,0,0,2.076,0.661,0.620,104.999,0.940,100,1.066,0.938,0.897
53,0.383,0,0,0,0,2.340,0.934,0.523,36.386,0.880,100,1.786,0.560,0.907
54,0.470,0,0,0,0,2.627,1.080,0.554,95.362,0.857,100,1.949,0.513,0.947
55,1.037,0,0,0,0,4.033,1.571,0.840,8.628,0.801,100,1.870,0.535,0.932
56,0.858,0,0,0,0,4.220,1.804,0.606,16.926,0.606,100,2.978,0.336,0.833
57,0.296,0,0,0,0,2.005,0.736,0.512,87.034,0.926,100,1.438,0.696,0.913
58,0.566,0,0,0,0,2.791,0.927,0.777,102.543,0.914,100,1.193,0.838,0.909
59,0.396,0,0,0,0,2.395,0.955,0.528,50.696,0.869,100,1.808,0.553,0.897
60,0.653,0,0,0,0,3.647,1.526,0.545,133.059,0.617,100,2.798,0.357,0.845
61,0.383,0,0,0,0,2.285,0.774,0.631,99.467,0.922,100,1.226,0.815,0.898
62,0.405,0,0,0,0,2.379,0.830,0.621,73.393,0.900,100,1.335,0.749,0.890
63,0.832,0,0,0,0,3.708,1.384,0.766,21.513,0.760,100,1.807,0.553,0.888
64,0.388,0,0,0,0,2.488,0.898,0.550,44.837,0.787,100,1.634,0.612,0.860
65,0.335,0,0,0,0,2.192,0.788,0.542,5.594,0.877,100,1.454,0.688,0.870
66,0.261,0,0,0,0,1.819,0.610,0.545,165.402,0.993,100,1.119,0.893,0.930
67,0.309,0,0,0,0,2.044,0.742,0.531,84.890,0.930,100,1.397,0.716,0.916
68,1.137,0,0,0,0,4.027,1.357,1.067,156.505,0.881,100,1.272,0.786,0.926
69,0.523,0,0,0,0,2.907,1.185,0.562,80.379,0.777,100,2.110,0.474,0.879
70,0.549,0,0,0,0,2.791,0.954,0.732,35.746,0.886,100,1.303,0.767,0.897
71,0.401,0,0,0,0,2.511,0.954,0.535,14.407,0.799,100,1.785,0.560,0.876
72,0.196,0,0,0,0,1.539,0.500,0.500,0.000,1.000,100,1.000,1.000,0.957
73,1.294,0,0,0,0,4.297,1.379,1.194,153.965,0.880,100,1.155,0.866,0.949
74,0.200,0,0,0,0,1.835,0.529,0.482,71.425,0.748,100,1.097,0.911,0.844
75,0.649,0,0,0,0,3.357,1.410,0.586,0.568,0.724,100,2.405,0.416,0.911
76,0.309,0,0,0,0,1.967,0.673,0.585,5.851,1.000,100,1.151,0.869,0.922
77,0.287,0,0,0,0,1.967,0.639,0.573,35.521,0.934,100,1.115,0.897,0.910
78,0.331,0,0,0,0,2.099,0.733,0.575,14.154,0.944,100,1.275,0.784,0.899
79,0.819,0,0,0,0,3.724,1.212,0.860,106.617,0.742,100,1.409,0.710,0.866
80,0.253,0,0,0,0,1.873,0.668,0.481,116.306,0.905,100,1.389,0.720,0.885
81,0.680,0,0,0,0,3.280,1.008,0.859,18.859,0.794,100,1.173,0.852,0.891
82,0.383,0,0,0,0,2.395,0.745,0.655,169.119,0.840,100,1.139,0.878,0.884
83,0.292,0,0,0,0,4.790,0.622,0.598,83.136,0.160,100,1.040,0.962,0.380
84,0.536,0,0,0,0,2.752,0.954,0.715,58.469,0.889,100,1.333,0.750,0.914
85,0.427,0,0,0,0,2.440,0.785,0.692,144.157,0.901,100,1.135,0.881,0.925
86,0.510,0,0,0,0,2.900,1.245,0.521,133.371,0.761,100,2.388,0.419,0.890
87,0.335,0,0,0,0,2.231,0.855,0.499,78.036,0.847,100,1.712,0.584,0.901
88,0.484,0,0,0,0,2.659,0.971,0.634,40.602,0.860,100,1.531,0.653,0.881
89,0.274,0,0,0,0,2.021,0.655,0.534,2.976,0.844,100,1.227,0.815,0.840
90,0.179,0,0,0,0,1.532,0.487,0.467,45.004,0.956,100,1.045,0.957,0.863
91,1.446,0,0,0,0,5.411,1.637,1.125,58.578,0.621,100,1.455,0.687,0.862
92,0.362,0,0,0,0,2.247,0.863,0.534,37.522,0.900,100,1.616,0.619,0.912
93,0.335,0,0,0,0,2.153,0.716,0.596,77.657,0.909,100,1.201,0.833,0.895
94,0.253,0,0,0,0,1.835,0.582,0.553,119.389,0.943,100,1.052,0.951,0.906
95,0.636,0,0,0,0,3.528,1.451,0.558,78.853,0.642,100,2.599,0.385,0.874
96,0.301,0,0,0,0,1.967,0.642,0.596,62.854,0.976,100,1.076,0.929,0.914
97,0.732,0,0,0,0,4.828,1.102,0.846,132.149,0.394,100,1.303,0.768,0.680
98,0.531,0,0,0,0,3.467,1.248,0.542,74.695,0.556,100,2.303,0.434,0.833
99,0.915,0,0,0,0,4.345,1.347,0.865,120.287,0.609,100,1.557,0.642,0.778
100,0.348,0,0,0,0,2.153,0.781,0.568,126.647,0.944,100,1.375,0.727,0.914
101,0.030,0,0,0,0,0.692,0.220,0.176,33.401,0.800,100,1.247,0.802,0.824
102,0.287,0,0,0,0,1.967,0.641,0.571,90.842,0.934,100,1.124,0.890,0.892
103,0.436,0,0,0,0,2.479,0.979,0.566,1.973,0.891,100,1.729,0.578,0.957
104,0.579,0,0,0,0,3.428,1.281,0.576,2.386,0.619,100,2.225,0.449,0.864
105,0.283,0,0,0,0,1.873,0.618,0.583,5.962,1.000,100,1.059,0.944,0.922
106,0.344,0,0,0,0,2.153,0.732,0.599,43.606,0.933,100,1.223,0.818,0.893
107,0.780,0,0,0,0,3.576,1.101,0.902,4.457,0.766,100,1.220,0.820,0.888
108,0.261,0,0,0,0,1.796,0.629,0.529,50.060,1.000,100,1.189,0.841,0.902
109,1.485,0,0,0,0,5.092,1.532,1.234,22.125,0.720,100,1.242,0.805,0.902
110,0.527,0,0,0,0,2.977,1.123,0.598,149.772,0.747,100,1.879,0.532,0.846
111,1.241,0,0,0,0,4.577,1.842,0.858,12.819,0.745,100,2.146,0.466,0.921
112,0.470,0,0,0,0,2.611,1.051,0.570,90.031,0.867,100,1.845,0.542,0.960
113,0.605,0,0,0,0,2.939,0.979,0.788,42.498,0.881,100,1.242,0.805,0.908
114,1.220,0,0,0,0,7.558,2.163,0.718,17.182,0.268,100,3.012,0.332,0.680
115,1.838,0,0,0,0,9.244,1.665,1.406,22.748,0.270,100,1.184,0.844,0.679
116,0.061,0,0,0,0,1.812,0.362,0.214,145.470,0.233,100,1.692,0.591,0.431
117,0.044,0,0,0,0,0.747,0.262,0.211,45.000,0.982,100,1.241,0.806,0.800
118,0.030,0,0,0,0,0.879,0.220,0.176,30.473,0.496,100,1.249,0.801,0.583
119,0.109,0,0,0,0,2.565,0.384,0.361,145.449,0.208,100,1.063,0.941,0.442
120,0.484,0,0,0,0,2.643,1.056,0.583,112.164,0.870,100,1.812,0.552,0.914
121,0.605,0,0,0,0,3.257,1.385,0.557,49.737,0.717,100,2.487,0.402,0.883
122,0.545,0,0,0,0,3.148,1.317,0.526,109.361,0.690,100,2.502,0.400,0.877
123,0.314,0,0,0,0,2.208,0.735,0.544,16.754,0.808,100,1.352,0.740,0.867
124,0.309,0,0,0,0,2.060,0.664,0.593,91.502,0.916,100,1.118,0.894,0.910
125,0.597,0,0,0,0,2.884,1.004,0.757,170.113,0.902,100,1.326,0.754,0.910
126,0.414,0,0,0,0,2.495,0.984,0.536,99.995,0.836,100,1.836,0.545,0.918
127,0.375,0,0,0,0,2.379,0.892,0.534,33.448,0.832,100,1.670,0.599,0.887
128,0.571,0,0,0,0,2.945,1.143,0.636,82.589,0.827,100,1.797,0.557,0.913
129,0.897,0,0,0,0,3.653,1.138,1.004,101.606,0.845,100,1.133,0.883,0.918
130,0.449,0,0,0,0,2.456,0.776,0.737,104.914,0.935,100,1.053,0.950,0.920
131,0.335,0,0,0,0,2.247,0.773,0.553,61.951,0.835,100,1.398,0.715,0.865
132,0.867,0,0,0,0,3.824,1.560,0.707,155.594,0.745,100,2.205,0.454,0.907
133,1.381,0,0,0,0,4.555,1.576,1.116,13.357,0.836,100,1.413,0.708,0.915
134,0.492,0,0,0,0,2.813,1.110,0.565,11.385,0.781,100,1.967,0.508,0.879
135,0.588,0,0,0,0,3.125,1.235,0.606,49.089,0.756,100,2.036,0.491,0.874
136,0.383,0,0,0,0,2.324,0.841,0.580,29.583,0.892,100,1.451,0.689,0.907
137,0.327,0,0,0,0,2.115,0.749,0.555,49.490,0.918,100,1.349,0.741,0.877
138,0.283,0,0,0,0,1.967,0.620,0.581,105.499,0.920,100,1.066,0.938,0.884
139,0.266,0,0,0,0,1.835,0.619,0.546,29.297,0.992,100,1.134,0.882,0.897
140,0.026,0,0,0,0,0.731,0.344,0.097,7.466,0.615,100,3.550,0.282,0.750
141,0.344,0,0,0,0,2.285,0.725,0.604,172.461,0.828,100,1.199,0.834,0.898
142,0.418,0,0,0,0,2.659,1.019,0.523,176.905,0.743,100,1.949,0.513,0.897
143,0.270,0,0,0,0,1.967,0.612,0.562,172.340,0.877,100,1.088,0.919,0.899
144,0.444,0,0,0,0,2.620,1.003,0.564,117.463,0.813,100,1.778,0.563,0.868
145,0.261,0,0,0,0,1.889,0.614,0.542,162.387,0.920,100,1.134,0.882,0.857
146,3.568,0,0,0,0,11.047,2.803,1.620,27.900,0.367,100,1.730,0.578,0.828
147,0.362,0,0,0,0,2.153,0.774,0.595,24.333,0.980,100,1.300,0.769,0.912
148,0.597,0,0,0,0,3.148,1.193,0.637,77.833,0.757,100,1.874,0.534,0.881
149,0.505,0,0,0,0,2.845,1.104,0.583,153.853,0.784,100,1.893,0.528,0.872
150,1.703,0,0,0,0,5.076,1.682,1.290,69.169,0.831,100,1.304,0.767,0.927
151,0.270,0,0,0,0,2.005,0.649,0.530,98.796,0.844,100,1.224,0.817,0.892
152,0.292,0,0,0,0,2.060,0.719,0.517,10.482,0.864,100,1.392,0.719,0.882
153,0.466,0,0,0,0,2.713,0.967,0.614,29.038,0.796,100,1.575,0.635,0.870
154,0.466,0,0,0,0,2.581,0.941,0.630,132.830,0.879,100,1.493,0.670,0.884
155,0.344,0,0,0,0,2.456,0.992,0.442,4.937,0.717,100,2.248,0.445,0.859
156,0.248,0,0,0,0,1.835,0.615,0.514,34.002,0.927,100,1.196,0.836,0.884
157,0.309,0,0,0,0,2.060,0.669,0.589,25.727,0.916,100,1.135,0.881,0.887
158,0.161,0,0,0,0,1.423,0.461,0.445,45.000,1.000,100,1.035,0.967,0.892
159,0.958,0,0,0,0,4.416,1.237,0.986,81.316,0.617,100,1.254,0.797,0.854
160,0.274,0,0,0,0,1.967,0.696,0.502,33.061,0.892,100,1.387,0.721,0.887
161,0.283,0,0,0,0,2.192,0.789,0.457,84.168,0.740,100,1.727,0.579,0.844
162,0.462,0,0,0,0,2.433,0.801,0.734,134.994,0.980,100,1.092,0.916,0.914
163,0.196,0,0,0,0,1.539,0.500,0.500,0.000,1.000,100,1.000,1.000,0.957
164,0.401,0,0,0,0,2.417,0.883,0.578,46.749,0.862,100,1.528,0.654,0.911
165,0.179,0,0,0,0,1.477,0.495,0.459,105.025,1.000,100,1.078,0.928,0.882
166,0.166,0,0,0,0,1.555,0.479,0.440,90.000,0.861,100,1.089,0.918,0.884
167,0.518,0,0,0,0,2.588,0.894,0.739,175.808,0.973,100,1.210,0.827,0.937
168,0.166,0,0,0,0,1.516,0.500,0.422,116.728,0.905,100,1.186,0.843,0.854
169,0.366,0,0,0,0,2.472,0.821,0.567,10.296,0.752,100,1.447,0.691,0.875
170,0.335,0,0,0,0,2.581,0.859,0.497,122.504,0.633,100,1.728,0.579,0.786
171,0.436,0,0,0,0,2.713,0.838,0.662,119.335,0.743,100,1.267,0.789,0.855
172,0.383,0,0,0,0,2.823,1.205,0.405,41.615,0.605,100,2.975,0.336,0.779
173,0.688,0,0,0,0,3.599,1.302,0.673,134.611,0.668,100,1.935,0.517,0.832
174,0.287,0,0,0,0,1.989,0.698,0.524,105.499,0.913,100,1.332,0.751,0.923
175,0.706,0,0,0,0,3.335,1.324,0.679,42.158,0.797,100,1.951,0.512,0.915
176,0.170,0,0,0,0,1.555,0.517,0.418,133.837,0.883,100,1.237,0.808,0.857
177,0.579,0,0,0,0,3.187,1.136,0.650,164.004,0.717,100,1.748,0.572,0.872
178,0.118,0,0,0,0,1.181,0.426,0.352,77.508,1.000,100,1.210,0.826,0.947
179,0.205,0,0,0,0,1.648,0.577,0.452,90.000,0.947,100,1.278,0.782,0.887
180,0.192,0,0,0,0,1.571,0.508,0.481,57.175,0.976,100,1.057,0.946,0.863
181,0.152,0,0,0,0,1.384,0.506,0.384,51.714,1.000,100,1.317,0.760,0.875
182,0.183,0,0,0,0,1.555,0.542,0.430,58.836,0.951,100,1.261,0.793,0.884
183,0.274,0,0,0,0,2.137,0.878,0.398,66.214,0.755,100,2.208,0.453,0.875
184,0.492,0,0,0,0,2.643,1.062,0.590,159.480,0.886,100,1.799,0.556,0.926
185,0.157,0,0,0,0,1.384,0.458,0.436,108.435,1.000,100,1.050,0.953,0.889
186,0.209,0,0,0,0,1.703,0.567,0.470,42.443,0.906,100,1.207,0.828,0.889
187,0.213,0,0,0,0,1.648,0.544,0.500,53.582,0.988,100,1.089,0.918,0.899
188,0.170,0,0,0,0,1.461,0.544,0.398,71.565,1.000,100,1.366,0.732,0.929
189,0.200,0,0,0,0,1.609,0.566,0.450,73.412,0.972,100,1.258,0.795,0.893
190,0.536,0,0,0,0,3.155,1.366,0.499,86.406,0.677,100,2.737,0.365,0.901
191,0.375,0,0,0,0,2.417,0.830,0.575,9.353,0.806,100,1.445,0.692,0.864
192,0.431,0,0,0,0,2.736,1.143,0.480,160.474,0.724,100,2.379,0.420,0.872
193,0.283,0,0,0,0,2.076,0.798,0.452,37.554,0.826,100,1.765,0.566,0.850
194,0.475,0,0,0,0,2.511,0.856,0.706,63.591,0.946,100,1.213,0.825,0.912
195,0.044,0,0,0,0,0.972,0.331,0.167,59.698,0.579,100,1.980,0.505,0.690
196,0.414,0,0,0,0,2.665,1.104,0.477,89.307,0.732,100,2.314,0.432,0.936
197,0.231,0,0,0,0,1.741,0.609,0.483,160.662,0.957,100,1.261,0.793,0.883
198,0.279,0,0,0,0,2.060,0.772,0.460,61.058,0.825,100,1.680,0.595,0.865
199,0.270,0,0,0,0,1.967,0.696,0.494,13.917,0.877,100,1.409,0.710,0.873
200,0.122,0,0,0,0,1.197,0.417,0.372,154.202,1.000,100,1.122,0.892,0.889
201,0.183,0,0,0,0,1.539,0.542,0.430,0.000,0.971,100,1.259,0.794,0.933
202,0.340,0,0,0,0,2.301,0.966,0.448,49.522,0.806,100,2.156,0.464,0.897
203,0.501,0,0,0,0,3.000,1.201,0.531,168.927,0.699,100,2.262,0.442,0.878
204,0.479,0,0,0,0,2.472,0.828,0.737,146.333,0.985,100,1.124,0.890,0.924
205,0.266,0,0,0,0,1.912,0.725,0.467,82.964,0.913,100,1.554,0.643,0.904
206,0.301,0,0,0,0,1.967,0.750,0.510,16.502,0.976,100,1.470,0.680,0.920
207,0.597,0,0,0,0,3.389,1.119,0.679,142.083,0.653,100,1.647,0.607,0.859
208,0.775,0,0,0,0,3.389,1.162,0.850,153.737,0.848,100,1.367,0.732,0.918
209,1.951,0,0,0,0,5.939,2.100,1.183,106.301,0.695,100,1.775,0.563,0.907
210,0.035,0,0,0,0,0.824,0.364,0.122,23.109,0.645,100,2.982,0.335,0.727
